route,page_type,collection,slug,title,status,notes
"/dog-parks/snetsinger-park-cornwall/","park_detail","Dog Parks","snetsinger-park-cornwall","Snetsinger Park Leash Free Dog Park","generated",""
"/dog-parks/sorauren-avenue-park/","park_detail","Dog Parks","sorauren-avenue-park","Sorauren Avenue Park Leash-Free Dog Park in Toronto, Ontario","generated",""
"/dog-parks/south-bear-creek-off-leash-dog-park/","park_detail","Dog Parks","south-bear-creek-off-leash-dog-park","South Bear Creek Off-Leash Dog Park","generated",""
"/dog-parks/south-courtice-dog-park/","park_detail","Dog Parks","south-courtice-dog-park","South Courtice Dog Park","generated",""
"/dog-parks/south-shore-vet-dog-zone/","park_detail","Dog Parks","south-shore-vet-dog-zone","South Shore Vet Dog Zone Leash-Free Dog Park","generated",""
"/dog-parks/southward-community-park/","park_detail","Dog Parks","southward-community-park","Southward Community Leash-Free Dog Park in Grimsby, Ontario","generated",""
"/dog-parks/southwest-dog-park-saskatoon/","park_detail","Dog Parks","southwest-dog-park-saskatoon","Southwest Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/spanish-banks-dog-park-vancouver/","park_detail","Dog Parks","spanish-banks-dog-park-vancouver","Spanish Banks Park (off-leash dog park)","generated",""
"/dog-parks/sparwood-dog-park-vancouver/","park_detail","Dog Parks","sparwood-dog-park-vancouver","Sparwood Park (off-leash dog park)","generated",""
"/dog-parks/spruce-haven-off-leash-dog-park/","park_detail","Dog Parks","spruce-haven-off-leash-dog-park","Spruce Haven Off-Leash Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/st-albert/","city_landing","City Pages","st-albert","St. Albert","generated",""
"/dog-parks/st-andrews-playground/","park_detail","Dog Parks","st-andrews-playground","St. Andrew's Playground (Leash-Free Dog Area)","generated",""
"/dog-parks/st-catharines/","city_landing","City Pages","st-catharines","St. Catharines","generated",""
"/dog-parks/st-patricks-island-off-leash-area/","park_detail","Dog Parks","st-patricks-island-off-leash-area","St. Patrick's Island (Riverside Urban Off-Leash Space)","generated",""
"/dog-parks/stan-wadlow-park/","park_detail","Dog Parks","stan-wadlow-park","Stan Wadlow Park (Leash-Free Dog Area)","generated",""
"/dog-parks/stanley-dog-park/","park_detail","Dog Parks","stanley-dog-park","Stanley Park (off-leash dog park)","generated",""
"/dog-parks/stanley-park-south-toronto/","park_detail","Dog Parks","stanley-park-south-toronto","Stanley Park South (Leash-Free Dog Area)","generated",""
"/dog-parks/steinbach/","city_landing","City Pages","steinbach","Steinbach","generated",""
"/dog-parks/steve-mcdonnell-park/","park_detail","Dog Parks","steve-mcdonnell-park","Steve McDonnell Leash-Free Dog Park in Grimsby, Ontario","generated",""
"/dog-parks/steve-mcdonnell/","park_detail","Dog Parks","steve-mcdonnell","Steve McDonnell Leash Free Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/stocking-creek-park-ladysmith/","park_detail","Dog Parks","stocking-creek-park-ladysmith","Stocking Creek Park Leash-Free Area","generated",""
"/dog-parks/stoney-creek-off-leash-area/","park_detail","Dog Parks","stoney-creek-off-leash-area","Stoney Creek Off-Leash Dog Park","generated",""
"/dog-parks/stony-swamp-conservation-area/","park_detail","Dog Parks","stony-swamp-conservation-area","Stony Swamp Conservation Area Leash-Free Dog Park","generated",""
"/dog-parks/stouffville/","city_landing","City Pages","stouffville","Stouffville","generated",""
"/dog-parks/strathcona-dog-park/","park_detail","Dog Parks","strathcona-dog-park","Strathcona Park (off-leash dog park)","generated",""
"/dog-parks/strathcona-park-off-leash-area/","park_detail","Dog Parks","strathcona-park-off-leash-area","Strathcona Park Off-Leash Area (Woodsy Urban Escape)","generated",""
"/dog-parks/sue-higgins-park/","park_detail","Dog Parks","sue-higgins-park","Sue Higgins Park (Calgary’s Largest Leash-Free Zone)","generated",""
"/dog-parks/sunalta-off-leash-area/","park_detail","Dog Parks","sunalta-off-leash-area","Sunalta Off-Leash Area (Hillside Green Escape)","generated",""
"/dog-parks/sunnidale-park/","park_detail","Dog Parks","sunnidale-park","Sunnidale Park Leash Free Dog Park","generated",""
"/dog-parks/sunny-mount-park/","park_detail","Dog Parks","sunny-mount-park","Sunny Mount Park Leash-Free Dog Park in Milton, Ontario","generated",""
"/dog-parks/sunnybrook-park/","park_detail","Dog Parks","sunnybrook-park","Sunnybrook Park (Leash-Free Dog Area)","generated",""
"/dog-parks/sunrise-dog-park-vancouver/","park_detail","Dog Parks","sunrise-dog-park-vancouver","Sunrise Park (off-leash dog park)","generated",""
"/dog-parks/sunset-beach-dog-park/","park_detail","Dog Parks","sunset-beach-dog-park","Sunset Beach (off-leash dog park)","generated",""
"/dog-parks/sunset-dog-park-vancouver/","park_detail","Dog Parks","sunset-dog-park-vancouver","Sunset Park (off-leash dog park)","generated",""
"/dog-parks/surrey/","city_landing","City Pages","surrey","Surrey","generated",""
"/dog-parks/sutherland-off-leash-dog-park/","park_detail","Dog Parks","sutherland-off-leash-dog-park","Off-Leash Recreation Area Sutherland Leash-Free Dog Park","generated",""
"/dog-parks/swift-current-off-leash-dog-park/","park_detail","Dog Parks","swift-current-off-leash-dog-park","Swift Current Off-Leash Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/swift-current/","city_landing","City Pages","swift-current","Swift Current","generated",""
"/dog-parks/sydney/","city_landing","City Pages","sydney","Sydney","generated",""
"/dog-parks/taradale-off-leash-area/","park_detail","Dog Parks","taradale-off-leash-area","Taradale Off-Leash Area (NE Calgary)","generated",""
"/dog-parks/taylor-park-burnaby/","park_detail","Dog Parks","taylor-park-burnaby","Taylor Park Leash-Free Area","generated",""
"/dog-parks/tecumseh-dog-park/","park_detail","Dog Parks","tecumseh-dog-park","Tecumseh Park (off-leash dog park)","generated",""
"/dog-parks/terwillegar-off-leash-dog-park/","park_detail","Dog Parks","terwillegar-off-leash-dog-park","Terwillegar Off-Leash Dog Park","generated",""
"/dog-parks/the-aud-neighbourhood-dog-park/","park_detail","Dog Parks","the-aud-neighbourhood-dog-park","The Aud Neighbourhood Dog Park (Leash-Free Dog Area)","generated",""
"/dog-parks/thompson-street-parkette/","park_detail","Dog Parks","thompson-street-parkette","Thompson Street Parkette (Leash-Free Dog Area)","generated",""
"/dog-parks/thompson/","city_landing","City Pages","thompson","Thompson","generated",""
"/dog-parks/thomson-memorial-park/","park_detail","Dog Parks","thomson-memorial-park","Thomson Memorial Park (Leash-Free Dog Area)","generated",""
"/dog-parks/three-mile-bend-recreation-area/","park_detail","Dog Parks","three-mile-bend-recreation-area","Three Mile Bend Recreation Area","generated",""
"/dog-parks/thurlow-dog-park/","park_detail","Dog Parks","thurlow-dog-park","Thurlow Dog Park Leash Free Dog Park","generated",""
"/dog-parks/tiny/","city_landing","City Pages","tiny","Tiny","generated",""
"/dog-parks/tom-campbells-hill-off-leash-area/","park_detail","Dog Parks","tom-campbells-hill-off-leash-area","Tom Campbell’s Hill Off-Leash Area (NE Calgary)","generated",""
"/dog-parks/toronto/","city_landing","City Pages","toronto","Toronto","generated",""
"/dog-parks/totoredaca-dog-park/","park_detail","Dog Parks","totoredaca-dog-park","Totoredaca Dog Park (Leash-Free Dog Park)","generated",""
"/dog-parks/townsend-park-chilliwack/","park_detail","Dog Parks","townsend-park-chilliwack","Townsend Park Leash-Free Dog Park","generated",""
"/dog-parks/trafalgar-sports-park/","park_detail","Dog Parks","trafalgar-sports-park","Trafalgar Sports Park Leash-Free Dog Park in Halton Hills, Ontario","generated",""
"/dog-parks/transfer-beach-park/","park_detail","Dog Parks","transfer-beach-park","Transfer Beach Park Leash Free Area","generated",""
"/dog-parks/trinity-bellwoods-park/","park_detail","Dog Parks","trinity-bellwoods-park","Trinity Bellwoods Park (Leash-Free Dog Bowl)","generated",""
"/dog-parks/truro-bible-hill-off-leash-dog-park/","park_detail","Dog Parks","truro-bible-hill-off-leash-dog-park","Truro-Bible Hill Off-Leash Dog Park","generated",""
"/dog-parks/truro/","city_landing","City Pages","truro","Truro","generated",""
"/dog-parks/upton-farm-off-leash-area/","park_detail","Dog Parks","upton-farm-off-leash-area","Upton Farm Off-Leash Dog Park","generated",""
"/dog-parks/valdez-dog-park/","park_detail","Dog Parks","valdez-dog-park","Valdez Park (off-leash dog park)","generated",""
"/dog-parks/vancouver/","city_landing","City Pages","vancouver","Vancouver","generated",""
"/dog-parks/varsity-estates-park/","park_detail","Dog Parks","varsity-estates-park","Varsity Estates Park (Leash-Free Dog Area)","generated",""
"/dog-parks/vedder-park/","park_detail","Dog Parks","vedder-park","Vedder Park Leash-Free Dog Park","generated",""
"/dog-parks/vermont-square-park/","park_detail","Dog Parks","vermont-square-park","Vermont Square Park (Leash-Free Dog Area)","generated",""
"/dog-parks/victoria/","city_landing","City Pages","victoria","Victoria","generated",""
"/dog-parks/warden-woods/","park_detail","Dog Parks","warden-woods","Warden Woods Park (Leash-Free Trail Area)","generated",""
"/dog-parks/warman-off-leash-dog-park/","park_detail","Dog Parks","warman-off-leash-dog-park","Warman Off-Leash Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/warman/","city_landing","City Pages","warman","Warman","generated",""
"/dog-parks/warner-loat-park-burnaby/","park_detail","Dog Parks","warner-loat-park-burnaby","Warner Loat Park Leash-Free Area","generated",""
"/dog-parks/wellington-off-leash-area/","park_detail","Dog Parks","wellington-off-leash-area","Wellington Off-Leash Area","generated",""
"/dog-parks/west-hillhurst-off-leash-area/","park_detail","Dog Parks","west-hillhurst-off-leash-area","West Hillhurst Off-Leash Area (NW Calgary)","generated",""
"/dog-parks/west-zwicks-island-park/","park_detail","Dog Parks","west-zwicks-island-park","West Zwick's Island Park Leash Free Dog Park","generated",""
"/dog-parks/westview-park-chilliwack/","park_detail","Dog Parks","westview-park-chilliwack","Westview Park Leash-Free Dog Park","generated",""
"/dog-parks/westview-park-maple-ridge/","park_detail","Dog Parks","westview-park-maple-ridge","Westview Park Leash-Free Dog Park","generated",""
"/dog-parks/westview-park/","park_detail","Dog Parks","westview-park","Westview Park Leash-Free Dog Park","generated",""
"/dog-parks/westvue-dog-park/","park_detail","Dog Parks","westvue-dog-park","WestVue Dog Park","generated",""
"/dog-parks/weyburn-community-dog-park/","park_detail","Dog Parks","weyburn-community-dog-park","Weyburn Community Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/weyburn/","city_landing","City Pages","weyburn","Weyburn","generated",""
"/dog-parks/whitby-park-south/","park_detail","Dog Parks","whitby-park-south","Whitby Off Leash Dog Park South Leash-Free Dog Park","generated",""
"/dog-parks/whitby/","city_landing","City Pages","whitby","Whitby","generated",""
"/dog-parks/white-rock/","city_landing","City Pages","white-rock","White Rock","generated",""
"/dog-parks/white-spruce-park/","park_detail","Dog Parks","white-spruce-park","White Spruce Park Leash-Free Dog Park","generated",""
"/dog-parks/wildwood-crescent-playground/","park_detail","Dog Parks","wildwood-crescent-playground","Wildwood Crescent Playground (Leash-Free Dog Area)","generated",""
"/dog-parks/willingdon-heights-park-burnaby/","park_detail","Dog Parks","willingdon-heights-park-burnaby","Willingdon Heights Park Leash-Free Area","generated",""
"/dog-parks/wills-brook-dog-park/","park_detail","Dog Parks","wills-brook-dog-park","Wills Brook Dog Park Leash-Free Area","generated",""
"/dog-parks/wills-brook-park/","park_detail","Dog Parks","wills-brook-park","Wills Brook Park Leash-Free Area","generated",""
"/dog-parks/winnipeg/","city_landing","City Pages","winnipeg","Winnipeg","generated",""
"/dog-parks/withrow-park/","park_detail","Dog Parks","withrow-park","Withrow Park: Unleashed Dog Area","generated",""
"/dog-parks/woburn-park-north-york/","park_detail","Dog Parks","woburn-park-north-york","Woburn Park - North York (Leash-Free Dog Area)","generated",""
"/dog-parks/woodstock/","city_landing","City Pages","woodstock","Woodstock","generated",""
"/dog-parks/woodsworth-park/","park_detail","Dog Parks","woodsworth-park","Woodsworth Park Leash-Free Dog Park","generated",""
"/dog-parks/woolner-park/","park_detail","Dog Parks","woolner-park","Woolner Park Dog Park in Toronto, Ontario","generated",""
"/dog-parks/wychwood-barns-park/","park_detail","Dog Parks","wychwood-barns-park","Wychwood Barns Park (Dogs Allowed Area)","generated",""
"/dog-parks/yarmouth/","city_landing","City Pages","yarmouth","Yarmouth","generated",""
"/dog-parks/yellow-point-park-ladysmith/","park_detail","Dog Parks","yellow-point-park-ladysmith","Yellow Point Park Leash-Free Area","generated",""
"/dog-parks/yellowquill-provincial-park-off-leash-dog-area/","park_detail","Dog Parks","yellowquill-provincial-park-off-leash-dog-area","Yellowquill Provincial Park Off-Leash Dog Area Leash-Free Dog Park","generated",""
"/dog-parks/yonge-and-york-mills-parkette/","park_detail","Dog Parks","yonge-and-york-mills-parkette","Yonge and York Mills Parkette (Leash-Free Dog Area)","generated",""
"/dog-parks/yorkton/","city_landing","City Pages","yorkton","Yorkton","generated",""
"/dog-parks/zorra-park/","park_detail","Dog Parks","zorra-park","Zorra Park Leash-Free Dog Park in Etobicoke, Toronto, Ontario","generated",""
