"route","title","meta_description","h1_count","text_length","broken_internal_links","redirect_covered_links","broken_images","placeholder_images","canonical","missing_from_sitemap","notes"
"/dog-breeds/irish-wolfhound/","Irish Wolfhound – Traits, Shedding & Exercise in Canada | LeashFree.ca","Is the Irish Wolfhound right for you? We cover temperament, training, seasonal shedding levels, exercise and health—plus practical advice for Canadian owners.","1","3697","","","","0","https://leashfree.ca/dog-breeds/irish-wolfhound/","no",""
"/dog-breeds/italian-greyhound/","Italian Greyhound – Size, Energy & Grooming in Canada | LeashFree.ca","Meet the Italian Greyhound: smart and moderate-energy. Explore temperament, seasonal shedding info, training, grooming and health to decide if it suits your...","1","3449","","","","0","https://leashfree.ca/dog-breeds/italian-greyhound/","no",""
"/dog-breeds/italian-spinone/","Italian Spinone – Traits, Shedding & Exercise in Canada | LeashFree.ca","Discover the Italian Spinone, a adaptable companion. Learn about temperament, seasonal shedding habits, exercise and health tips to see if it fits Canadian f...","1","3335","","","","0","https://leashfree.ca/dog-breeds/italian-spinone/","no",""
"/dog-breeds/japanese-chin/","Japanese Chin – Traits, Shedding & Exercise in Canada | LeashFree.ca","Thinking about a Japanese Chin? Get clear answers on temperament, exercise, moderate-shedding and health so Canadian families can choose with confidence.","1","5070","","","","0","https://leashfree.ca/dog-breeds/japanese-chin/","no",""
"/dog-breeds/japanese-spitz/","Japanese Spitz – Traits, Shedding & Exercise in Canada | LeashFree.ca","Discover the Japanese Spitz, a moderate-energy companion. Learn about temperament, low-to-moderate shedding habits, exercise and health tips to see if it fit...","1","3229","","","","0","https://leashfree.ca/dog-breeds/japanese-spitz/","no",""
"/dog-breeds/japanese-terrier/","Japanese Terrier – Size, Energy & Grooming in Canada | LeashFree.ca","Is the Japanese Terrier right for you? We cover temperament, training, low-to-moderate shedding levels, exercise and health—plus practical advice for Canadia...","1","3032","","","","0","https://leashfree.ca/dog-breeds/japanese-terrier/","no",""
"/dog-breeds/jindo/","Jindo – Traits, Shedding & Exercise in Canada | LeashFree.ca","Is the Jindo right for you? We cover temperament, training, low-to-moderate shedding levels, exercise and health—plus practical advice for Canadian owners.","1","3270","","","","1","https://leashfree.ca/dog-breeds/jindo/","no",""
"/dog-breeds/kai-ken/","Kai Ken – Traits, Shedding & Exercise in Canada | LeashFree.ca","Is the Kai Ken right for you? We cover temperament, training, moderate-shedding levels, exercise and health—plus practical advice for Canadian owners.","1","3216","","","","0","https://leashfree.ca/dog-breeds/kai-ken/","no",""
"/dog-breeds/karelian-bear-dog/","Karelian Bear Dog – Size, Energy & Grooming in Canada | LeashFree.ca","Is the Karelian Bear Dog right for you? We cover temperament, training, seasonal shedding levels, exercise and health—plus practical advice for Canadian owners.","1","3229","","","","0","https://leashfree.ca/dog-breeds/karelian-bear-dog/","no",""
"/dog-breeds/keeshond/","Keeshond – Traits, Shedding & Exercise in Canada | LeashFree.ca","Keeshond guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","3132","","","","0","https://leashfree.ca/dog-breeds/keeshond/","no",""
"/dog-breeds/kerry-blue-terrier/","Kerry Blue Terrier – Size, Energy & Grooming in Canada | LeashFree.ca","Thinking about a Kerry Blue Terrier? Get clear answers on temperament, exercise, seasonal shedding and health so Canadian families can choose with confidence.","1","4900","","","","0","https://leashfree.ca/dog-breeds/kerry-blue-terrier/","no",""
"/dog-breeds/king-shepherd/","King Shepherd – Traits, Shedding & Exercise in Canada | LeashFree.ca","Is the King Shepherd right for you? We cover temperament, training, moderate-shedding levels, exercise and health—plus practical advice for Canadian owners.","1","3347","","","","0","https://leashfree.ca/dog-breeds/king-shepherd/","no",""
"/dog-breeds/komondor/","Komondor – Traits, Shedding & Exercise in Canada | LeashFree.ca","Komondor guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","3322","","","","0","https://leashfree.ca/dog-breeds/komondor/","no",""
"/dog-breeds/kooikerhondje/","Kooikerhondje – Traits, Shedding & Exercise in Canada | LeashFree.ca","Discover the Kooikerhondje, a active companion. Learn about temperament, moderate-shedding habits, exercise and health tips to see if it fits Canadian families.","1","3382","","","","0","https://leashfree.ca/dog-breeds/kooikerhondje/","no",""
"/dog-breeds/korean-jindo-dog/","Korean Jindo Dog – Size, Energy & Grooming in Canada | LeashFree.ca","Korean Jindo Dog guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","3240","","","","1","https://leashfree.ca/dog-breeds/korean-jindo-dog/","no",""
"/dog-breeds/kuvasz/","Kuvasz – Traits, Shedding & Exercise in Canada | LeashFree.ca","Meet the Kuvasz: smart and moderate-energy. Explore temperament, low-to-moderate shedding info, training, grooming and health to decide if it suits your life...","1","3299","","","","1","https://leashfree.ca/dog-breeds/kuvasz/","no",""
"/dog-breeds/l-wchen/","Löwchen – Traits, Shedding & Exercise in Canada | LeashFree.ca","Is the Löwchen right for you? We cover temperament, training, moderate-shedding levels, exercise and health—plus practical advice for Canadian owners.","1","3411","","","","0","https://leashfree.ca/dog-breeds/l-wchen/","no",""
"/dog-breeds/labradoodle/","Labradoodle – Traits, Shedding & Exercise in Canada | LeashFree.ca","Labradoodle guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","2890","","","","0","https://leashfree.ca/dog-breeds/labradoodle/","no",""
"/dog-breeds/labrador-retriever/","Labrador Retriever – Size, Energy & Grooming in Canada | LeashFree.ca","Is the Labrador Retriever right for you? We cover temperament, training, seasonal shedding levels, exercise and health—plus practical advice for Canadian own...","1","5589","","","","0","https://leashfree.ca/dog-breeds/labrador-retriever/","no",""
"/dog-breeds/labsky/","Labsky – Traits, Shedding & Exercise in Canada | LeashFree.ca","Thinking about a Labsky? Get clear answers on temperament, exercise, moderate-shedding and health so Canadian families can choose with confidence.","1","3328","","","","0","https://leashfree.ca/dog-breeds/labsky/","no",""
"/dog-breeds/lagotto-romagnolo/","Lagotto Romagnolo – Size, Energy & Grooming in Canada | LeashFree.ca","Thinking about a Lagotto Romagnolo? Get clear answers on temperament, exercise, seasonal shedding and health so Canadian families can choose with confidence.","1","3251","","","","0","https://leashfree.ca/dog-breeds/lagotto-romagnolo/","no",""
"/dog-breeds/lakeland-terrier/","Lakeland Terrier – Size, Energy & Grooming in Canada | LeashFree.ca","Discover the Lakeland Terrier, a moderate-energy companion. Learn about temperament, low-to-moderate shedding habits, exercise and health tips to see if it f...","1","3232","","","","0","https://leashfree.ca/dog-breeds/lakeland-terrier/","no",""
"/dog-breeds/lancashire-heeler/","Lancashire Heeler – Size, Energy & Grooming in Canada | LeashFree.ca","Meet the Lancashire Heeler: smart and adaptable. Explore temperament, low-to-moderate shedding info, training, grooming and health to decide if it suits your...","1","3219","","","","0","https://leashfree.ca/dog-breeds/lancashire-heeler/","no",""
"/dog-breeds/landseer/","Landseer – Traits, Shedding & Exercise in Canada | LeashFree.ca","Discover the Landseer, a adaptable companion. Learn about temperament, seasonal shedding habits, exercise and health tips to see if it fits Canadian families.","1","5508","","","","0","https://leashfree.ca/dog-breeds/landseer/","no",""
"/dog-breeds/lapponian-herder/","Lapponian Herder – Size, Energy & Grooming in Canada | LeashFree.ca","Meet the Lapponian Herder: smart and moderate-energy. Explore temperament, low-to-moderate shedding info, training, grooming and health to decide if it suits...","1","3274","","","","0","https://leashfree.ca/dog-breeds/lapponian-herder/","no",""
"/dog-breeds/large-munsterlander/","Large Munsterlander – Size, Energy & Grooming in Canada | LeashFree.ca","Large Munsterlander guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","3199","","","","0","https://leashfree.ca/dog-breeds/large-munsterlander/","no",""
"/dog-breeds/leonberger/","Leonberger – Traits, Shedding & Exercise in Canada | LeashFree.ca","Discover the Leonberger, a moderate-energy companion. Learn about temperament, moderate-shedding habits, exercise and health tips to see if it fits Canadian...","1","3647","","","","0","https://leashfree.ca/dog-breeds/leonberger/","no",""
"/dog-breeds/lhasa-apso/","Lhasa Apso – Traits, Shedding & Exercise in Canada | LeashFree.ca","Is the Lhasa Apso right for you? We cover temperament, training, low-to-moderate shedding levels, exercise and health—plus practical advice for Canadian owners.","1","3518","","","","0","https://leashfree.ca/dog-breeds/lhasa-apso/","no",""
"/dog-breeds/malshi/","Malshi – Traits, Shedding & Exercise in Canada | LeashFree.ca","Discover the Malshi, a adaptable companion. Learn about temperament, seasonal shedding habits, exercise and health tips to see if it fits Canadian families.","1","2975","","","","0","https://leashfree.ca/dog-breeds/malshi/","no",""
"/dog-breeds/maltese/","Maltese – Traits, Shedding & Exercise in Canada | LeashFree.ca","Meet the Maltese: smart and moderate-energy. Explore temperament, low-to-moderate shedding info, training, grooming and health to decide if it suits your lif...","1","3371","","","","0","https://leashfree.ca/dog-breeds/maltese/","no",""
"/dog-breeds/maltipoo/","Maltipoo – Traits, Shedding & Exercise in Canada | LeashFree.ca","Thinking about a Maltipoo? Get clear answers on temperament, exercise, moderate-shedding and health so Canadian families can choose with confidence.","1","2151","","","","0","https://leashfree.ca/dog-breeds/maltipoo/","no",""
"/dog-breeds/manchester-terrier/","Manchester Terrier – Size, Energy & Grooming in Canada | LeashFree.ca","Thinking about a Manchester Terrier? Get clear answers on temperament, exercise, moderate-shedding and health so Canadian families can choose with confidence.","1","3137","","","","0","https://leashfree.ca/dog-breeds/manchester-terrier/","no",""
"/dog-breeds/maremma-sheepdog/","Maremma Sheepdog – Size, Energy & Grooming in Canada | LeashFree.ca","Thinking about a Maremma Sheepdog? Get clear answers on temperament, exercise, moderate-shedding and health so Canadian families can choose with confidence.","1","3445","","","","0","https://leashfree.ca/dog-breeds/maremma-sheepdog/","no",""
"/dog-breeds/mastiff/","Mastiff – Traits, Shedding & Exercise in Canada | LeashFree.ca","Meet the Mastiff: smart and moderate-energy. Explore temperament, moderate-shedding info, training, grooming and health to decide if it suits your lifestyle...","1","5510","","","","0","https://leashfree.ca/dog-breeds/mastiff/","no",""
"/dog-breeds/miniature-american-shepherd/","Miniature American Shepherd – Breed Facts & Care | LeashFree.ca","Is the Miniature American Shepherd right for you? We cover temperament, training, seasonal shedding levels, exercise and health—plus practical advice for Can...","1","5478","","","","1","https://leashfree.ca/dog-breeds/miniature-american-shepherd/","no",""
"/dog-breeds/miniature-american-shepherd-2/","Miniature American Shepherd – Breed Facts & Care | LeashFree.ca","Discover the Miniature American Shepherd, a high-energy companion. Learn about temperament, seasonal shedding habits, exercise and health tips to see if it f...","1","5459","","","","0","https://leashfree.ca/dog-breeds/miniature-american-shepherd-2/","no",""
"/dog-breeds/miniature-bull-terrier/","Miniature Bull Terrier – Traits, Shedding & Exercise | LeashFree.ca","Is the Miniature Bull Terrier right for you? We cover temperament, training, low-to-moderate shedding levels, exercise and health—plus practical advice for C...","1","5152","","","","0","https://leashfree.ca/dog-breeds/miniature-bull-terrier/","no",""
"/dog-breeds/miniature-pinscher/","Miniature Pinscher – Size, Energy & Grooming in Canada | LeashFree.ca","Thinking about a Miniature Pinscher? Get clear answers on temperament, exercise, moderate-shedding and health so Canadian families can choose with confidence.","1","5263","","","","0","https://leashfree.ca/dog-breeds/miniature-pinscher/","no",""
"/dog-breeds/miniature-schnauzer/","Miniature Schnauzer – Size, Energy & Grooming in Canada | LeashFree.ca","Is the Miniature Schnauzer right for you? We cover temperament, training, low-to-moderate shedding levels, exercise and health—plus practical advice for Cana...","1","7155","","","","0","https://leashfree.ca/dog-breeds/miniature-schnauzer/","no",""
